city,date,alpha,iter,vt_labors,extra_time,dist,successful_iters,duration_s
149,2026-11-11,0.3,160,24,164.6,82.31,160,3.0
149,2026-11-11,0.3,373,24,140.3,81.02,373,3.0
149,2026-11-11,0.3,586,24,140.3,81.02,400,3.0
149,2026-11-11,0.3,800,24,140.3,81.02,400,3.0
149,2026-11-11,0.3,160,25,50.6,82.96,160,3.0
149,2026-11-11,0.3,373,25,50.6,82.96,373,3.0
149,2026-11-11,0.3,586,25,50.6,81.44,400,3.0
149,2026-11-11,0.3,800,25,50.6,81.44,400,3.0
149,2026-11-11,0.3,160,27,50.6,96.81,160,3.1
149,2026-11-11,0.3,373,27,50.6,90.58,373,3.1
149,2026-11-11,0.3,586,27,50.6,90.58,400,3.1
149,2026-11-11,0.3,800,27,50.6,90.58,400,3.1
149,2026-11-11,0.3,160,29,88.3,121.26,160,3.2
149,2026-11-11,0.3,373,29,75.3,115.7,373,3.2
149,2026-11-11,0.3,586,29,75.3,115.7,400,3.2
149,2026-11-11,0.3,800,29,75.3,115.7,400,3.2
149,2026-11-11,0.3,160,28,75.3,93.08,160,3.1
149,2026-11-11,0.3,373,28,75.3,93.08,373,3.1
149,2026-11-11,0.3,586,28,75.3,93.08,400,3.1
149,2026-11-11,0.3,800,28,75.3,93.08,400,3.1
149,2026-11-11,0.3,160,27,75.3,96.36,160,3.1
149,2026-11-11,0.3,373,27,88.3,95.22,373,3.1
149,2026-11-11,0.3,586,27,88.3,95.22,400,3.1
149,2026-11-11,0.3,800,27,88.3,95.22,400,3.1
149,2026-11-11,0.3,160,23,75.3,86.36,160,3.0
149,2026-11-11,0.3,373,23,88.3,79.34,373,3.0
149,2026-11-11,0.3,586,23,88.3,79.34,400,3.0
149,2026-11-11,0.3,800,23,88.3,79.34,400,3.0
149,2026-11-11,0.3,160,21,75.3,70.48,160,2.9
149,2026-11-11,0.3,373,21,75.3,70.48,373,2.9
149,2026-11-11,0.3,586,21,75.3,70.48,400,2.9
149,2026-11-11,0.3,800,21,75.3,70.48,400,2.9
149,2026-11-11,0.3,160,21,75.3,76.41,160,2.8
149,2026-11-11,0.3,373,21,76.2,68.68,373,2.8
149,2026-11-11,0.3,586,21,76.2,68.68,400,2.8
149,2026-11-11,0.3,800,21,76.2,68.68,400,2.8
149,2026-11-11,0.3,160,17,131.9,65.51,160,2.6
149,2026-11-11,0.3,373,17,131.9,65.51,373,2.6
149,2026-11-11,0.3,586,17,131.9,65.51,400,2.6
149,2026-11-11,0.3,800,17,131.9,65.51,400,2.6
149,2026-11-11,0.3,160,20,182.0,76.55,160,2.7
149,2026-11-11,0.3,373,20,182.0,76.55,373,2.7
149,2026-11-11,0.3,586,20,182.0,76.55,400,2.7
149,2026-11-11,0.3,800,20,182.0,76.55,400,2.7
149,2026-11-11,0.3,160,21,258.6,80.55,160,2.9
149,2026-11-11,0.3,373,21,258.6,80.55,373,2.9
149,2026-11-11,0.3,586,21,210.9,71.74,400,2.9
149,2026-11-11,0.3,800,21,210.9,71.74,400,2.9
149,2026-11-11,0.3,160,18,326.1,71.95,160,2.6
149,2026-11-11,0.3,373,18,343.2,67.89,373,2.6
149,2026-11-11,0.3,586,18,343.2,67.89,400,2.6
149,2026-11-11,0.3,800,18,343.2,67.89,400,2.6
1,2026-11-11,0.3,80,14,117.6,52.49,80,1.4
1,2026-11-11,0.3,186,14,117.6,52.49,186,1.4
1,2026-11-11,0.3,293,14,117.6,52.49,200,1.4
1,2026-11-11,0.3,400,14,117.6,52.49,200,1.4
1,2026-11-11,0.3,80,10,0.0,56.57,80,1.3
1,2026-11-11,0.3,186,10,0.0,56.57,186,1.3
1,2026-11-11,0.3,293,10,0.0,56.57,200,1.3
1,2026-11-11,0.3,400,10,0.0,56.57,200,1.3
1,2026-11-11,0.3,80,11,24.6,59.79,80,1.3
1,2026-11-11,0.3,186,11,24.6,59.56,186,1.3
