city,date,batch_id,seed,num_inserted,vt_labors,extra_time,dist,valid
149,2026-11-11,1,2,0,168,3185.2,766.12,True
149,2026-11-11,1,1,3,170,3205.4,775.68,True
149,2026-11-11,1,4,0,168,3185.2,766.12,True
149,2026-11-11,1,3,3,170,3198.7,766.41,True
149,2026-11-11,1,5,0,168,3185.2,766.12,True
149,2026-11-11,1,6,3,170,3198.7,766.41,True
149,2026-11-11,1,8,3,170,3198.7,767.81,True
149,2026-11-11,1,7,0,168,3185.2,766.12,True
149,2026-11-11,1,9,3,170,3198.7,766.41,True
149,2026-11-11,1,10,3,170,3198.7,766.41,True
149,2026-11-11,1,11,3,170,3198.7,766.41,True
149,2026-11-11,1,12,3,170,3198.7,766.41,True
149,2026-11-11,1,14,0,168,3185.2,766.12,True
149,2026-11-11,1,13,3,170,3198.7,767.81,True
149,2026-11-11,1,15,3,170,3198.7,766.41,True
149,2026-11-11,1,17,0,168,3185.2,766.12,True
149,2026-11-11,1,16,0,168,3185.2,766.12,True
149,2026-11-11,1,18,0,168,3185.2,766.12,True
149,2026-11-11,1,19,0,168,3185.2,766.12,True
149,2026-11-11,1,20,3,170,3205.4,775.68,True
149,2026-11-11,1,22,3,170,3205.4,775.68,True
149,2026-11-11,1,21,0,168,3185.2,766.12,True
149,2026-11-11,1,23,0,168,3185.2,766.12,True
149,2026-11-11,1,24,0,168,3185.2,766.12,True
149,2026-11-11,1,25,0,168,3185.2,766.12,True
149,2026-11-11,1,26,0,168,3185.2,766.12,True
149,2026-11-11,1,27,3,170,3205.4,775.68,True
149,2026-11-11,1,28,0,168,3185.2,766.12,True
149,2026-11-11,1,31,0,168,3185.2,766.12,True
149,2026-11-11,1,29,3,170,3205.4,775.68,True
149,2026-11-11,1,30,3,170,3198.7,766.41,True
149,2026-11-11,1,33,3,170,3198.7,767.81,True
149,2026-11-11,1,34,0,168,3185.2,766.12,True
149,2026-11-11,1,35,0,168,3185.2,766.12,True
149,2026-11-11,1,32,3,170,3198.7,767.81,True
149,2026-11-11,1,36,3,170,3205.4,775.68,True
149,2026-11-11,1,37,0,168,3185.2,766.12,True
149,2026-11-11,1,38,0,168,3185.2,766.12,True
149,2026-11-11,1,39,3,170,3205.4,775.68,True
149,2026-11-11,1,42,0,168,3185.2,766.12,True
149,2026-11-11,1,41,0,168,3185.2,766.12,True
149,2026-11-11,1,40,3,170,3198.7,767.81,True
149,2026-11-11,1,43,0,168,3185.2,766.12,True
149,2026-11-11,1,44,0,168,3185.2,766.12,True
149,2026-11-11,1,45,3,170,3205.4,775.68,True
149,2026-11-11,1,46,3,170,3198.7,766.41,True
149,2026-11-11,1,47,3,170,3198.7,767.81,True
149,2026-11-11,1,48,0,168,3185.2,766.12,True
149,2026-11-11,1,49,0,168,3185.2,766.12,True
149,2026-11-11,1,50,3,170,3198.7,766.41,True
149,2026-11-11,1,51,3,170,3198.7,766.41,True
149,2026-11-11,1,53,0,168,3185.2,766.12,True
149,2026-11-11,1,52,3,170,3198.7,766.41,True
149,2026-11-11,1,54,0,168,3185.2,766.12,True
149,2026-11-11,1,55,0,168,3185.2,766.12,True
149,2026-11-11,1,56,0,168,3185.2,766.12,True
149,2026-11-11,1,58,0,168,3185.2,766.12,True
149,2026-11-11,1,57,3,170,3198.7,767.81,True
149,2026-11-11,1,60,0,168,3185.2,766.12,True
149,2026-11-11,1,59,3,170,3198.7,766.41,True
149,2026-11-11,1,61,0,168,3185.2,766.12,True
149,2026-11-11,1,62,0,168,3185.2,766.12,True
149,2026-11-11,1,63,3,170,3198.7,766.41,True
149,2026-11-11,1,64,3,170,3198.7,766.41,True
149,2026-11-11,1,66,0,168,3185.2,766.12,True
149,2026-11-11,1,67,3,170,3198.7,766.41,True
149,2026-11-11,1,65,3,170,3205.4,775.68,True
149,2026-11-11,1,68,0,168,3185.2,766.12,True
149,2026-11-11,1,69,0,168,3185.2,766.12,True
149,2026-11-11,1,71,0,168,3185.2,766.12,True
149,2026-11-11,1,70,0,168,3185.2,766.12,True
149,2026-11-11,1,72,3,170,3198.7,767.81,True
149,2026-11-11,1,73,0,168,3185.2,766.12,True
149,2026-11-11,1,74,0,168,3185.2,766.12,True
149,2026-11-11,1,75,3,170,3198.7,766.41,True
149,2026-11-11,1,76,3,170,3198.7,766.41,True
149,2026-11-11,1,77,0,168,3185.2,766.12,True
149,2026-11-11,1,78,0,168,3185.2,766.12,True
149,2026-11-11,1,79,0,168,3185.2,766.12,True
149,2026-11-11,1,80,0,168,3185.2,766.12,True
149,2026-11-11,1,81,3,170,3205.4,775.68,True
149,2026-11-11,1,82,3,170,3198.7,767.81,True
149,2026-11-11,1,83,0,168,3185.2,766.12,True
149,2026-11-11,1,84,3,170,3205.4,775.68,True
149,2026-11-11,1,85,0,168,3185.2,766.12,True
149,2026-11-11,1,86,0,168,3185.2,766.12,True
149,2026-11-11,1,87,0,168,3185.2,766.12,True
149,2026-11-11,1,89,3,170,3205.4,775.68,True
149,2026-11-11,1,88,3,170,3198.7,766.41,True
149,2026-11-11,1,90,0,168,3185.2,766.12,True
149,2026-11-11,1,91,3,170,3198.7,767.81,True
149,2026-11-11,1,92,3,170,3198.7,767.81,True
149,2026-11-11,1,94,0,168,3185.2,766.12,True
149,2026-11-11,1,95,0,168,3185.2,766.12,True
149,2026-11-11,1,93,3,170,3198.7,767.81,True
149,2026-11-11,1,96,3,170,3198.7,767.81,True
149,2026-11-11,1,97,3,170,3198.7,766.41,True
149,2026-11-11,1,98,0,168,3185.2,766.12,True
149,2026-11-11,1,99,0,168,3185.2,766.12,True
149,2026-11-11,1,100,0,168,3185.2,766.12,True
149,2026-11-11,1,102,0,168,3185.2,766.12,True
149,2026-11-11,1,101,3,170,3198.7,766.41,True
149,2026-11-11,1,103,3,170,3198.7,767.81,True
149,2026-11-11,1,104,3,170,3205.4,775.68,True
149,2026-11-11,1,105,3,170,3198.7,767.81,True
149,2026-11-11,1,106,3,170,3198.7,767.81,True
149,2026-11-11,1,107,0,168,3185.2,766.12,True
149,2026-11-11,1,108,3,170,3198.7,767.81,True
149,2026-11-11,1,109,0,168,3185.2,766.12,True
149,2026-11-11,1,110,0,168,3185.2,766.12,True
149,2026-11-11,1,111,3,170,3205.4,775.68,True
149,2026-11-11,1,112,0,168,3185.2,766.12,True
149,2026-11-11,1,113,0,168,3185.2,766.12,True
149,2026-11-11,1,114,0,168,3185.2,766.12,True
149,2026-11-11,1,115,0,168,3185.2,766.12,True
149,2026-11-11,1,116,0,168,3185.2,766.12,True
149,2026-11-11,1,117,3,170,3198.7,766.41,True
149,2026-11-11,1,118,0,168,3185.2,766.12,True
149,2026-11-11,1,119,3,170,3205.4,775.68,True
149,2026-11-11,1,120,0,168,3185.2,766.12,True
149,2026-11-11,1,121,3,170,3198.7,766.41,True
149,2026-11-11,1,122,3,170,3198.7,767.81,True
149,2026-11-11,1,124,0,168,3185.2,766.12,True
149,2026-11-11,1,123,3,170,3198.7,767.81,True
149,2026-11-11,1,125,0,168,3185.2,766.12,True
149,2026-11-11,1,126,0,168,3185.2,766.12,True
149,2026-11-11,1,127,3,170,3198.7,766.41,True
149,2026-11-11,1,129,3,170,3205.4,775.68,True
149,2026-11-11,1,128,3,170,3198.7,767.81,True
149,2026-11-11,1,130,0,168,3185.2,766.12,True
149,2026-11-11,1,131,0,168,3185.2,766.12,True
149,2026-11-11,1,133,0,168,3185.2,766.12,True
149,2026-11-11,1,132,3,170,3205.4,775.68,True
149,2026-11-11,1,134,0,168,3185.2,766.12,True
149,2026-11-11,1,135,3,170,3198.7,766.41,True
149,2026-11-11,1,136,3,170,3205.4,775.68,True
149,2026-11-11,1,138,0,168,3185.2,766.12,True
149,2026-11-11,1,137,3,170,3198.7,767.81,True
149,2026-11-11,1,139,3,170,3198.7,767.81,True
149,2026-11-11,1,140,0,168,3185.2,766.12,True
149,2026-11-11,1,141,3,170,3198.7,767.81,True
149,2026-11-11,1,144,0,168,3185.2,766.12,True
149,2026-11-11,1,143,3,170,3205.4,775.68,True
149,2026-11-11,1,142,3,170,3205.4,775.68,True
149,2026-11-11,1,145,3,170,3205.4,775.68,True
149,2026-11-11,1,146,3,170,3198.7,767.81,True
149,2026-11-11,1,147,3,170,3198.7,767.81,True
149,2026-11-11,1,148,3,170,3198.7,766.41,True
149,2026-11-11,1,149,3,170,3205.4,775.68,True
149,2026-11-11,1,151,0,168,3185.2,766.12,True
149,2026-11-11,1,150,3,170,3198.7,767.81,True
149,2026-11-11,1,152,0,168,3185.2,766.12,True
149,2026-11-11,1,153,3,170,3198.7,767.81,True
149,2026-11-11,1,154,0,168,3185.2,766.12,True
149,2026-11-11,1,155,0,168,3185.2,766.12,True
149,2026-11-11,1,156,3,170,3198.7,766.41,True
149,2026-11-11,1,157,3,170,3198.7,767.81,True
149,2026-11-11,1,158,0,168,3185.2,766.12,True
149,2026-11-11,1,159,3,170,3198.7,766.41,True
149,2026-11-11,1,160,3,170,3198.7,766.41,True
149,2026-11-11,1,161,0,168,3185.2,766.12,True
149,2026-11-11,1,162,3,170,3198.7,767.81,True
149,2026-11-11,1,163,0,168,3185.2,766.12,True
149,2026-11-11,1,164,3,170,3198.7,767.81,True
149,2026-11-11,1,165,0,168,3185.2,766.12,True
149,2026-11-11,1,167,0,168,3185.2,766.12,True
149,2026-11-11,1,166,3,170,3198.7,766.41,True
149,2026-11-11,1,168,3,170,3198.7,767.81,True
149,2026-11-11,1,169,3,170,3205.4,775.68,True
149,2026-11-11,1,170,3,170,3198.7,766.41,True
149,2026-11-11,1,171,3,170,3198.7,767.81,True
149,2026-11-11,1,172,3,170,3198.7,766.41,True
149,2026-11-11,1,173,0,168,3185.2,766.12,True
149,2026-11-11,1,174,0,168,3185.2,766.12,True
149,2026-11-11,1,175,3,170,3205.4,775.68,True
149,2026-11-11,1,176,3,170,3198.7,766.41,True
149,2026-11-11,1,178,0,168,3185.2,766.12,True
149,2026-11-11,1,177,3,170,3205.4,775.68,True
149,2026-11-11,1,179,3,170,3205.4,775.68,True
149,2026-11-11,1,180,0,168,3185.2,766.12,True
149,2026-11-11,1,181,0,168,3185.2,766.12,True
149,2026-11-11,1,182,0,168,3185.2,766.12,True
149,2026-11-11,1,183,3,170,3198.7,766.41,True
149,2026-11-11,1,184,0,168,3185.2,766.12,True
149,2026-11-11,1,185,3,170,3198.7,767.81,True
149,2026-11-11,1,186,3,170,3198.7,766.41,True
149,2026-11-11,1,188,0,168,3185.2,766.12,True
149,2026-11-11,1,187,3,170,3205.4,775.68,True
149,2026-11-11,1,189,0,168,3185.2,766.12,True
149,2026-11-11,1,190,3,170,3198.7,766.41,True
149,2026-11-11,1,191,3,170,3198.7,767.81,True
149,2026-11-11,1,192,0,168,3185.2,766.12,True
149,2026-11-11,1,193,3,170,3198.7,767.81,True
149,2026-11-11,1,194,0,168,3185.2,766.12,True
149,2026-11-11,1,195,0,168,3185.2,766.12,True
149,2026-11-11,1,196,3,170,3198.7,767.81,True
149,2026-11-11,1,197,3,170,3205.4,775.68,True
149,2026-11-11,1,198,0,168,3185.2,766.12,True
149,2026-11-11,1,199,0,168,3185.2,766.12,True
149,2026-11-11,1,200,0,168,3185.2,766.12,True
149,2026-11-11,1,201,0,168,3185.2,766.12,True
149,2026-11-11,1,202,3,170,3198.7,767.81,True
149,2026-11-11,1,203,0,168,3185.2,766.12,True
149,2026-11-11,1,204,3,170,3198.7,766.41,True
149,2026-11-11,1,206,0,168,3185.2,766.12,True
149,2026-11-11,1,205,3,170,3198.7,767.81,True
149,2026-11-11,1,207,3,170,3205.4,775.68,True
149,2026-11-11,1,208,3,170,3198.7,767.81,True
149,2026-11-11,1,209,3,170,3198.7,767.81,True
149,2026-11-11,1,211,0,168,3185.2,766.12,True
149,2026-11-11,1,212,3,170,3198.7,767.81,True
149,2026-11-11,1,210,3,170,3205.4,775.68,True
149,2026-11-11,1,213,0,168,3185.2,766.12,True
149,2026-11-11,1,214,0,168,3185.2,766.12,True
149,2026-11-11,1,215,3,170,3205.4,775.68,True
149,2026-11-11,1,216,3,170,3198.7,767.81,True
149,2026-11-11,1,217,0,168,3185.2,766.12,True
149,2026-11-11,1,218,0,168,3185.2,766.12,True
149,2026-11-11,1,219,3,170,3198.7,766.41,True
149,2026-11-11,1,221,0,168,3185.2,766.12,True
149,2026-11-11,1,220,0,168,3185.2,766.12,True
149,2026-11-11,1,222,3,170,3198.7,767.81,True
149,2026-11-11,1,223,0,168,3185.2,766.12,True
149,2026-11-11,1,224,0,168,3185.2,766.12,True
149,2026-11-11,1,225,0,168,3185.2,766.12,True
149,2026-11-11,1,226,3,170,3205.4,775.68,True
