city,date,alpha,iter,vt_labors,extra_time,dist,successful_iters,duration_s
149,2026-11-11,0.3,160,39,58.5,251.55,160,450.7
149,2026-11-11,0.3,373,39,90.5,224.63,373,450.7
149,2026-11-11,0.3,586,39,90.5,224.63,400,450.7
149,2026-11-11,0.3,800,39,90.5,224.63,400,450.7
149,2026-11-11,0.3,160,34,58.5,210.64,160,370.6
149,2026-11-11,0.3,373,34,58.5,198.53,373,370.6
149,2026-11-11,0.3,586,34,58.5,198.53,400,370.6
149,2026-11-11,0.3,800,34,58.5,198.53,400,370.6
149,2026-11-11,0.3,160,31,94.5,154.43,160,309.2
149,2026-11-11,0.3,373,31,94.5,154.43,373,309.2
149,2026-11-11,0.3,586,31,94.5,148.65,400,309.2
149,2026-11-11,0.3,800,31,94.5,148.65,400,309.2
149,2026-11-11,0.3,160,31,106.2,158.92,160,279.6
149,2026-11-11,0.3,373,31,106.2,158.92,373,279.6
149,2026-11-11,0.3,586,31,106.2,158.92,400,279.6
149,2026-11-11,0.3,800,31,106.2,158.92,400,279.6
149,2026-11-11,0.3,160,28,94.5,121.5,160,235.6
149,2026-11-11,0.3,373,28,94.5,121.5,373,235.6
149,2026-11-11,0.3,586,28,94.5,121.5,400,235.6
149,2026-11-11,0.3,800,28,94.5,121.5,400,235.6
149,2026-11-11,0.3,160,21,98.1,98.13,160,151.6
149,2026-11-11,0.3,373,21,98.1,98.13,373,151.6
149,2026-11-11,0.3,586,21,98.1,98.13,400,151.6
149,2026-11-11,0.3,800,21,98.1,98.13,400,151.6
149,2026-11-11,0.3,160,17,126.6,82.69,160,110.0
149,2026-11-11,0.3,373,17,126.6,79.25,373,110.0
149,2026-11-11,0.3,586,17,126.6,79.25,400,110.0
149,2026-11-11,0.3,800,17,126.6,79.25,400,110.0
149,2026-11-11,0.3,160,16,161.5,86.68,160,99.6
149,2026-11-11,0.3,373,16,180.3,86.56,373,99.6
149,2026-11-11,0.3,586,16,180.3,86.56,400,99.6
149,2026-11-11,0.3,800,16,180.3,86.56,400,99.6
149,2026-11-11,0.3,160,7,212.3,29.9,160,40.1
149,2026-11-11,0.3,373,7,212.3,27.82,373,40.1
149,2026-11-11,0.3,586,7,212.3,27.82,400,40.1
149,2026-11-11,0.3,800,7,212.3,27.82,400,40.1
844,2026-11-11,0.3,12,1,0.0,14.19,12,3.8
844,2026-11-11,0.3,28,1,0.0,14.19,28,3.8
844,2026-11-11,0.3,44,1,0.0,14.19,30,3.8
844,2026-11-11,0.3,60,1,0.0,14.19,30,3.8
