city,date,alpha,iter,vt_labors,extra_time,dist,successful_iters,duration_s
149,2026-11-11,0.3,160,57,1495.1,240.18,160,4.9
149,2026-11-11,0.3,373,57,1495.1,240.18,373,4.9
149,2026-11-11,0.3,586,57,1495.1,240.18,400,4.9
149,2026-11-11,0.3,800,57,1495.1,240.18,400,4.9
149,2026-11-11,0.3,160,47,537.1,177.11,160,4.1
149,2026-11-11,0.3,373,47,537.0,171.57,373,4.1
149,2026-11-11,0.3,586,47,537.0,171.57,400,4.1
149,2026-11-11,0.3,800,47,537.0,171.57,400,4.1
149,2026-11-11,0.3,160,44,244.5,164.49,160,4.0
149,2026-11-11,0.3,373,44,270.3,160.56,373,4.0
149,2026-11-11,0.3,586,44,270.3,160.56,400,4.0
149,2026-11-11,0.3,800,44,270.3,160.56,400,4.0
149,2026-11-11,0.3,160,43,161.7,160.77,160,3.9
149,2026-11-11,0.3,373,43,161.7,160.77,373,3.9
149,2026-11-11,0.3,586,43,161.7,160.77,400,3.9
149,2026-11-11,0.3,800,43,161.7,160.77,400,3.9
149,2026-11-11,0.3,160,41,144.8,154.56,160,3.8
149,2026-11-11,0.3,373,41,144.7,143.86,373,3.8
149,2026-11-11,0.3,586,41,144.7,143.86,400,3.8
149,2026-11-11,0.3,800,41,144.7,143.86,400,3.8
149,2026-11-11,0.3,160,41,144.7,150.39,160,3.9
149,2026-11-11,0.3,373,41,137.8,138.05,373,3.9
149,2026-11-11,0.3,586,41,137.8,138.05,400,3.9
149,2026-11-11,0.3,800,41,137.8,138.05,400,3.9
149,2026-11-11,0.3,160,39,137.8,140.67,160,3.7
149,2026-11-11,0.3,373,39,137.8,140.67,373,3.7
149,2026-11-11,0.3,586,39,137.8,140.67,400,3.7
149,2026-11-11,0.3,800,39,137.8,140.67,400,3.7
149,2026-11-11,0.3,160,40,162.9,136.22,160,3.8
149,2026-11-11,0.3,373,40,162.9,136.22,373,3.8
149,2026-11-11,0.3,586,40,162.9,136.22,400,3.8
149,2026-11-11,0.3,800,40,162.9,136.22,400,3.8
149,2026-11-11,0.3,160,41,243.8,166.58,160,3.8
149,2026-11-11,0.3,373,41,241.6,157.47,373,3.8
149,2026-11-11,0.3,586,41,241.6,157.47,400,3.8
149,2026-11-11,0.3,800,41,241.6,157.47,400,3.8
149,2026-11-11,0.3,160,37,279.8,145.02,160,3.6
149,2026-11-11,0.3,373,37,279.8,145.02,373,3.6
149,2026-11-11,0.3,586,37,279.8,145.02,400,3.6
149,2026-11-11,0.3,800,37,279.8,145.02,400,3.6
149,2026-11-11,0.3,160,35,246.8,131.81,160,3.6
149,2026-11-11,0.3,373,35,288.0,118.64,373,3.6
149,2026-11-11,0.3,586,35,288.0,118.64,400,3.6
149,2026-11-11,0.3,800,35,288.0,118.64,400,3.6
149,2026-11-11,0.3,160,33,416.8,125.04,160,3.4
149,2026-11-11,0.3,373,33,393.2,119.99,373,3.4
149,2026-11-11,0.3,586,33,393.2,119.99,400,3.4
149,2026-11-11,0.3,800,33,393.2,119.99,400,3.4
149,2026-11-11,0.3,160,22,449.2,79.78,160,2.9
149,2026-11-11,0.3,373,22,355.4,70.35,373,2.9
149,2026-11-11,0.3,586,22,355.4,70.35,400,2.9
149,2026-11-11,0.3,800,22,355.4,70.35,400,2.9
149,2026-11-11,0.3,160,20,561.4,76.53,160,2.7
149,2026-11-11,0.3,373,20,517.3,74.42,373,2.7
149,2026-11-11,0.3,586,20,517.3,74.42,400,2.7
149,2026-11-11,0.3,800,20,517.3,74.42,400,2.7
149,2026-11-11,0.3,160,21,628.7,89.22,160,2.8
149,2026-11-11,0.3,373,21,609.6,82.65,373,2.8
149,2026-11-11,0.3,586,21,609.6,82.65,400,2.8
149,2026-11-11,0.3,800,21,609.6,82.65,400,2.8
1,2026-11-11,0.3,80,22,16.3,45.26,80,1.5
1,2026-11-11,0.3,186,22,16.3,45.26,186,1.5
1,2026-11-11,0.3,293,22,16.3,45.26,200,1.5
1,2026-11-11,0.3,400,22,16.3,45.26,200,1.5
1,2026-11-11,0.3,80,23,33.5,51.7,80,1.5
1,2026-11-11,0.3,186,23,33.5,51.7,186,1.5
1,2026-11-11,0.3,293,23,33.5,51.7,200,1.5
1,2026-11-11,0.3,400,23,33.5,51.7,200,1.5
1,2026-11-11,0.3,80,21,33.5,38.23,80,1.5
1,2026-11-11,0.3,186,21,33.5,38.23,186,1.5
1,2026-11-11,0.3,293,21,33.5,38.23,200,1.5
1,2026-11-11,0.3,400,21,33.5,38.23,200,1.5
1,2026-11-11,0.3,80,13,47.1,27.24,80,1.3
1,2026-11-11,0.3,186,13,47.1,27.24,186,1.3
1,2026-11-11,0.3,293,13,47.1,27.24,200,1.3
1,2026-11-11,0.3,400,13,47.1,27.24,200,1.3
1,2026-11-11,0.3,80,13,96.5,27.02,80,1.3
1,2026-11-11,0.3,186,13,96.5,27.02,186,1.3
1,2026-11-11,0.3,293,13,96.5,27.02,200,1.3
1,2026-11-11,0.3,400,13,96.5,27.02,200,1.4
126,2026-11-11,0.3,12,2,4.8,4.98,12,0.7
126,2026-11-11,0.3,28,2,4.8,4.98,28,0.7
126,2026-11-11,0.3,44,2,4.8,4.98,30,0.7
126,2026-11-11,0.3,60,2,4.8,4.98,30,0.7
150,2026-11-11,0.3,12,1,0.0,6.15,12,0.7
150,2026-11-11,0.3,28,1,0.0,6.15,28,0.7
150,2026-11-11,0.3,44,1,0.0,6.15,30,0.7
150,2026-11-11,0.3,60,1,0.0,6.15,30,0.7
844,2026-11-11,0.3,12,1,0.0,7.83,12,0.7
844,2026-11-11,0.3,28,1,0.0,7.83,28,0.7
844,2026-11-11,0.3,44,1,0.0,7.83,30,0.7
844,2026-11-11,0.3,60,1,0.0,7.83,30,0.7
1004,2026-11-11,0.3,80,22,121.1,166.16,80,1.6
1004,2026-11-11,0.3,186,22,128.7,165.54,186,1.6
1004,2026-11-11,0.3,293,22,128.7,165.54,200,1.6
1004,2026-11-11,0.3,400,22,128.7,165.54,200,1.6
1004,2026-11-11,0.3,80,21,113.7,151.7,80,1.5
1004,2026-11-11,0.3,186,21,97.9,151.61,186,1.5
1004,2026-11-11,0.3,293,21,97.9,151.61,200,1.5
1004,2026-11-11,0.3,400,21,97.9,151.61,200,1.5
1004,2026-11-11,0.3,80,20,167.5,133.22,80,1.5
1004,2026-11-11,0.3,186,20,167.5,133.22,186,1.5
1004,2026-11-11,0.3,293,20,167.5,133.22,200,1.5
1004,2026-11-11,0.3,400,20,167.5,133.22,200,1.5
1004,2026-11-11,0.3,80,19,174.0,136.33,80,1.5
1004,2026-11-11,0.3,186,18,181.0,132.21,186,1.5
1004,2026-11-11,0.3,293,18,181.0,132.21,200,1.5
1004,2026-11-11,0.3,400,18,181.0,132.21,200,1.5
1004,2026-11-11,0.3,80,14,223.1,89.73,80,1.4
1004,2026-11-11,0.3,186,14,223.1,89.73,186,1.4
1004,2026-11-11,0.3,293,14,223.1,89.73,200,1.4
1004,2026-11-11,0.3,400,14,223.1,89.73,200,1.4
1004,2026-11-11,0.3,80,13,287.6,84.74,80,1.3
1004,2026-11-11,0.3,186,13,287.6,84.74,186,1.3
1004,2026-11-11,0.3,293,13,287.6,84.74,200,1.3
1004,2026-11-11,0.3,400,13,287.6,84.74,200,1.3
