service_id,created_at,schedule_date,start_address_id,start_address_point,end_address_id,end_address_point,city_code,department_code,labor_id,labor_type,labor_name,labor_category,labor_sequence,alfred,shop,address_id,address_point,labor_created_at,labor_start_date,labor_end_date
399332,2026-02-04T14:52:00.626000-05:00,2026-02-19T09:30:00-05:00,188305,POINT (-75.5724501 6.1627934),117281,POINT (-75.56979539999999 6.2198631),1,5,503021,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-04T14:52:00.687000-05:00,,
399335,2026-02-04T14:53:27.276000-05:00,2026-02-19T13:30:00-05:00,117281,POINT (-75.56979539999999 6.2198631),188305,POINT (-75.5724501 6.1627934),1,5,503024,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-04T14:53:27.330000-05:00,,
399668,2026-02-05T08:38:31.384000-05:00,2026-02-24T16:00:00-05:00,188384,POINT (-75.5914068 6.2315137),102162,POINT (-75.564082 6.2082589),1,5,503383,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-05T08:38:31.434000-05:00,,
399777,2026-02-05T10:33:40.722000-05:00,2026-02-19T07:00:00-05:00,188411,POINT (-75.5731243 6.184122800000001),117281,POINT (-75.56979539999999 6.2198631),1,5,503494,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-05T10:33:40.772000-05:00,,
400326,2026-02-06T08:22:37.135000-05:00,2026-02-19T11:00:00-05:00,130163,POINT (-75.56719989999999 6.188821),4852,POINT (-75.56991479999999 6.2276503),1,5,504072,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-06T08:22:37.205000-05:00,,
400357,2026-02-06T08:40:37.945000-05:00,2026-02-19T16:00:00-05:00,4852,POINT (-75.56991479999999 6.2276503),130163,POINT (-75.56719989999999 6.188821),1,5,504105,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-06T08:40:37.993000-05:00,,
402879,2026-02-09T09:45:16.262000-05:00,2026-02-26T07:00:00-05:00,96914,POINT (-75.5689336 6.214603899999999),4852,POINT (-75.56991479999999 6.2276503),1,5,506687,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-09T09:45:16.313000-05:00,,
402881,2026-02-09T09:45:43.890000-05:00,2026-02-26T12:30:00-05:00,4852,POINT (-75.56991479999999 6.2276503),96914,POINT (-75.5689336 6.214603899999999),1,5,506689,12,Alfred Initial Transport,VEHICLE_TRANSPORTATION,1,,,,,2026-02-09T09:45:43.938000-05:00,,
