city,date,alpha,iter,vt_labors,extra_time,dist,successful_iters,duration_s
149,2026-11-11,0.3,160,30,252.2,147.15,160,4.7
149,2026-11-11,0.3,373,30,252.2,147.15,373,4.7
149,2026-11-11,0.3,586,30,252.2,147.15,400,4.7
149,2026-11-11,0.3,800,30,252.2,147.15,400,4.7
149,2026-11-11,0.3,160,85,308.5,316.78,160,7.5
149,2026-11-11,0.3,373,85,308.5,316.78,373,7.5
149,2026-11-11,0.3,586,85,308.5,316.78,400,7.5
149,2026-11-11,0.3,800,85,308.5,316.78,400,7.5
149,2026-11-11,0.3,160,75,10.2,280.91,160,6.4
149,2026-11-11,0.3,373,75,10.2,275.67,373,6.4
149,2026-11-11,0.3,586,75,10.2,275.67,400,6.4
149,2026-11-11,0.3,800,75,10.2,275.67,400,6.4
149,2026-11-11,0.3,160,57,0.2,210.39,160,5.7
149,2026-11-11,0.3,373,57,0.2,210.39,373,5.7
149,2026-11-11,0.3,586,57,3.2,209.29,400,5.7
149,2026-11-11,0.3,800,57,3.2,209.29,400,5.7
149,2026-11-11,0.3,160,56,28.4,211.42,160,5.7
149,2026-11-11,0.3,373,56,28.4,211.42,373,5.7
149,2026-11-11,0.3,586,56,28.4,211.42,400,5.7
149,2026-11-11,0.3,800,56,28.4,211.42,400,5.7
149,2026-11-11,0.3,160,14,0.2,45.31,160,3.0
149,2026-11-11,0.3,373,14,0.2,45.31,373,3.0
149,2026-11-11,0.3,586,14,0.2,45.31,400,3.0
149,2026-11-11,0.3,800,14,0.2,45.31,400,3.0
149,2026-11-11,0.3,160,49,47.0,198.0,160,5.2
149,2026-11-11,0.3,373,49,47.0,198.0,373,5.2
149,2026-11-11,0.3,586,49,47.0,198.0,400,5.2
149,2026-11-11,0.3,800,49,47.0,198.0,400,5.2
149,2026-11-11,0.3,160,34,18.3,142.84,160,4.3
149,2026-11-11,0.3,373,33,25.0,140.87,373,4.3
149,2026-11-11,0.3,586,33,25.0,140.87,400,4.3
149,2026-11-11,0.3,800,33,25.0,140.87,400,4.3
149,2026-11-11,0.3,160,23,26.8,87.13,160,3.6
149,2026-11-11,0.3,373,23,26.8,87.13,373,3.6
149,2026-11-11,0.3,586,23,26.8,87.13,400,3.6
149,2026-11-11,0.3,800,23,26.8,87.13,400,3.6
