instance,distance_method,optimization_variable,city,date,alpha,iteration,objective_value,vt_labors,extra_time,dist
instAD2,haversine,hybrid,830,2026-01-09,0.3,55,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,63,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,71,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,78,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,86,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,94,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,102,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,110,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,118,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,126,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,134,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,142,3,3,0.0,17.53
instAD2,haversine,hybrid,830,2026-01-09,0.3,150,3,3,0.0,17.53
instAD2,haversine,hybrid,1004,2026-01-09,0.3,52,30,30,728.2,141.76
instAD2,haversine,hybrid,1004,2026-01-09,0.3,105,30,30,641.3,146.63
instAD2,haversine,hybrid,1004,2026-01-09,0.3,157,30,30,657.4,144.68
instAD2,haversine,hybrid,1004,2026-01-09,0.3,210,30,30,640.0,147.0
instAD2,haversine,hybrid,1004,2026-01-09,0.3,263,30,30,730.5,119.86
instAD2,haversine,hybrid,1004,2026-01-09,0.3,315,30,30,622.9,129.17
instAD2,haversine,hybrid,1004,2026-01-09,0.3,368,30,30,709.4,143.67
instAD2,haversine,hybrid,1004,2026-01-09,0.3,421,30,30,714.2,123.8
instAD2,haversine,hybrid,1004,2026-01-09,0.3,473,30,30,708.5,137.26
instAD2,haversine,hybrid,1004,2026-01-09,0.3,526,30,30,621.7,132.23
instAD2,haversine,hybrid,1004,2026-01-09,0.3,578,30,30,588.5,127.75
instAD2,haversine,hybrid,1004,2026-01-09,0.3,631,30,30,737.7,154.02
instAD2,haversine,hybrid,1004,2026-01-09,0.3,684,30,30,712.9,124.91
instAD2,haversine,hybrid,1004,2026-01-09,0.3,736,30,30,673.3,150.59
instAD2,haversine,hybrid,1004,2026-01-09,0.3,789,30,30,739.4,135.77
instAD2,haversine,hybrid,1004,2026-01-09,0.3,842,30,30,602.4,151.24
instAD2,haversine,hybrid,1004,2026-01-09,0.3,894,30,30,739.4,131.82
instAD2,haversine,hybrid,1004,2026-01-09,0.3,947,30,30,751.1,147.86
instAD2,haversine,hybrid,1004,2026-01-09,0.3,1000,30,30,730.0,144.51
instAD2,haversine,hybrid,149,2026-01-10,0.3,68,67,67,1622.6,380.2
instAD2,haversine,hybrid,149,2026-01-10,0.3,136,67,67,1705.1,383.81
instAD2,haversine,hybrid,149,2026-01-10,0.3,205,67,67,1634.5,404.33
instAD2,haversine,hybrid,149,2026-01-10,0.3,273,67,67,1580.7,395.15
instAD2,haversine,hybrid,149,2026-01-10,0.3,342,67,67,1689.9,404.65
instAD2,haversine,hybrid,149,2026-01-10,0.3,410,67,67,1856.7,422.21
instAD2,haversine,hybrid,149,2026-01-10,0.3,478,67,67,1578.8,390.59
instAD2,haversine,hybrid,149,2026-01-10,0.3,547,67,67,1625.9,405.57
instAD2,haversine,hybrid,149,2026-01-10,0.3,615,67,67,1524.0,388.2
instAD2,haversine,hybrid,149,2026-01-10,0.3,684,67,67,1678.8,397.8
instAD2,haversine,hybrid,149,2026-01-10,0.3,752,67,67,1702.4,416.8
instAD2,haversine,hybrid,149,2026-01-10,0.3,821,67,67,1616.3,399.97
instAD2,haversine,hybrid,149,2026-01-10,0.3,889,67,67,1463.9,402.8
instAD2,haversine,hybrid,149,2026-01-10,0.3,957,67,67,1711.0,402.13
instAD2,haversine,hybrid,149,2026-01-10,0.3,1026,67,67,1528.2,443.42
instAD2,haversine,hybrid,149,2026-01-10,0.3,1094,67,67,1758.4,386.45
instAD2,haversine,hybrid,149,2026-01-10,0.3,1163,67,67,1604.7,386.3
instAD2,haversine,hybrid,149,2026-01-10,0.3,1231,67,67,1677.9,407.38
instAD2,haversine,hybrid,149,2026-01-10,0.3,1300,67,67,1717.0,417.28
instAD2,haversine,hybrid,1,2026-01-10,0.3,52,25,25,804.0,111.59
instAD2,haversine,hybrid,1,2026-01-10,0.3,105,25,25,628.4,122.87
instAD2,haversine,hybrid,1,2026-01-10,0.3,157,25,25,738.0,114.59
instAD2,haversine,hybrid,1,2026-01-10,0.3,210,25,25,583.6,90.56
instAD2,haversine,hybrid,1,2026-01-10,0.3,263,25,25,648.7,105.09
instAD2,haversine,hybrid,1,2026-01-10,0.3,315,25,25,707.8,97.02
instAD2,haversine,hybrid,1,2026-01-10,0.3,368,25,25,742.5,95.72
instAD2,haversine,hybrid,1,2026-01-10,0.3,421,25,25,678.9,106.2
instAD2,haversine,hybrid,1,2026-01-10,0.3,473,25,25,562.5,105.92
instAD2,haversine,hybrid,1,2026-01-10,0.3,526,25,25,587.4,95.38
instAD2,haversine,hybrid,1,2026-01-10,0.3,578,25,25,675.1,105.51
instAD2,haversine,hybrid,1,2026-01-10,0.3,631,25,25,702.8,105.77
instAD2,haversine,hybrid,1,2026-01-10,0.3,684,25,25,717.5,113.38
instAD2,haversine,hybrid,1,2026-01-10,0.3,736,25,25,642.5,112.81
instAD2,haversine,hybrid,1,2026-01-10,0.3,789,25,25,559.8,105.44
instAD2,haversine,hybrid,1,2026-01-10,0.3,842,25,25,536.7,104.17
instAD2,haversine,hybrid,1,2026-01-10,0.3,894,25,25,705.7,114.11
instAD2,haversine,hybrid,1,2026-01-10,0.3,947,25,25,706.3,115.87
instAD2,haversine,hybrid,1,2026-01-10,0.3,1000,25,25,702.4,117.69
instAD2,haversine,hybrid,126,2026-01-10,0.3,7,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,15,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,23,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,31,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,39,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,47,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,55,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,63,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,71,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,78,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,86,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,94,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,102,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,110,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,118,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,126,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,134,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,142,7,7,158.5,46.86
instAD2,haversine,hybrid,126,2026-01-10,0.3,150,7,7,158.5,46.86
instAD2,haversine,hybrid,150,2026-01-10,0.3,7,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,15,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,23,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,31,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,39,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,47,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,55,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,63,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,71,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,78,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,86,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,94,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,102,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,110,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,118,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,126,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,134,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,142,5,5,170.7,16.33
instAD2,haversine,hybrid,150,2026-01-10,0.3,150,5,5,170.7,16.33
instAD2,haversine,hybrid,844,2026-01-10,0.3,7,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,15,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,23,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,31,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,39,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,47,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,55,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,63,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,71,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,78,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,86,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,94,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,102,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,110,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,118,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,126,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,134,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,142,6,6,120.5,27.62
instAD2,haversine,hybrid,844,2026-01-10,0.3,150,6,6,120.5,27.62
instAD2,haversine,hybrid,830,2026-01-10,0.3,7,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,15,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,23,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,31,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,39,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,47,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,55,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,63,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,71,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,78,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,86,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,94,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,102,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,110,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,118,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,126,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,134,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,142,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-10,0.3,150,1,1,0.0,7.77
instAD2,haversine,hybrid,1004,2026-01-10,0.3,52,24,24,593.6,117.91
instAD2,haversine,hybrid,1004,2026-01-10,0.3,105,24,24,638.4,120.34
instAD2,haversine,hybrid,1004,2026-01-10,0.3,157,24,24,533.2,103.43
instAD2,haversine,hybrid,1004,2026-01-10,0.3,210,24,24,692.7,108.27
instAD2,haversine,hybrid,1004,2026-01-10,0.3,263,24,24,707.5,107.07
instAD2,haversine,hybrid,1004,2026-01-10,0.3,315,24,24,655.4,113.82
instAD2,haversine,hybrid,1004,2026-01-10,0.3,368,24,24,640.6,98.83
instAD2,haversine,hybrid,1004,2026-01-10,0.3,421,24,24,647.5,107.19
instAD2,haversine,hybrid,1004,2026-01-10,0.3,473,24,24,677.5,98.7
instAD2,haversine,hybrid,1004,2026-01-10,0.3,526,24,24,713.2,90.43
instAD2,haversine,hybrid,1004,2026-01-10,0.3,578,24,24,533.2,93.47
instAD2,haversine,hybrid,1004,2026-01-10,0.3,631,24,24,623.2,106.4
instAD2,haversine,hybrid,1004,2026-01-10,0.3,684,24,24,563.2,114.92
instAD2,haversine,hybrid,1004,2026-01-10,0.3,736,24,24,638.4,108.62
instAD2,haversine,hybrid,1004,2026-01-10,0.3,789,24,24,647.5,116.28
instAD2,haversine,hybrid,1004,2026-01-10,0.3,842,24,24,713.2,97.23
instAD2,haversine,hybrid,1004,2026-01-10,0.3,894,24,24,632.7,102.02
instAD2,haversine,hybrid,1004,2026-01-10,0.3,947,24,24,657.4,105.54
instAD2,haversine,hybrid,1004,2026-01-10,0.3,1000,24,24,571.1,109.92
instAD2,haversine,hybrid,149,2026-01-11,0.3,68,70,70,1826.6,548.74
instAD2,haversine,hybrid,149,2026-01-11,0.3,136,70,70,1685.7,564.27
instAD2,haversine,hybrid,149,2026-01-11,0.3,205,70,70,1636.1,540.46
instAD2,haversine,hybrid,149,2026-01-11,0.3,273,70,70,1868.9,544.06
instAD2,haversine,hybrid,149,2026-01-11,0.3,342,70,70,1942.7,524.79
instAD2,haversine,hybrid,149,2026-01-11,0.3,410,70,70,1889.2,538.87
instAD2,haversine,hybrid,149,2026-01-11,0.3,478,70,70,1806.1,556.44
instAD2,haversine,hybrid,149,2026-01-11,0.3,547,70,70,1857.1,570.97
instAD2,haversine,hybrid,149,2026-01-11,0.3,615,70,70,1777.0,525.3
instAD2,haversine,hybrid,149,2026-01-11,0.3,684,70,70,1940.7,545.85
instAD2,haversine,hybrid,149,2026-01-11,0.3,752,70,70,1932.3,516.3
instAD2,haversine,hybrid,149,2026-01-11,0.3,821,70,70,1659.4,559.92
instAD2,haversine,hybrid,149,2026-01-11,0.3,889,70,70,1857.4,547.94
instAD2,haversine,hybrid,149,2026-01-11,0.3,957,70,70,1703.6,548.1
instAD2,haversine,hybrid,149,2026-01-11,0.3,1026,70,70,1727.4,557.96
instAD2,haversine,hybrid,149,2026-01-11,0.3,1094,70,70,1865.2,562.96
instAD2,haversine,hybrid,149,2026-01-11,0.3,1163,70,70,1858.5,583.62
instAD2,haversine,hybrid,149,2026-01-11,0.3,1231,70,70,1785.8,506.24
instAD2,haversine,hybrid,149,2026-01-11,0.3,1300,70,70,1806.5,553.8
instAD2,haversine,hybrid,1,2026-01-11,0.3,52,26,26,658.1,76.06
instAD2,haversine,hybrid,1,2026-01-11,0.3,105,26,26,637.1,92.44
instAD2,haversine,hybrid,1,2026-01-11,0.3,157,26,26,668.7,99.9
instAD2,haversine,hybrid,1,2026-01-11,0.3,210,26,26,577.6,99.49
instAD2,haversine,hybrid,1,2026-01-11,0.3,263,26,26,636.8,93.15
instAD2,haversine,hybrid,1,2026-01-11,0.3,315,26,26,655.4,94.41
instAD2,haversine,hybrid,1,2026-01-11,0.3,368,26,26,597.8,95.28
instAD2,haversine,hybrid,1,2026-01-11,0.3,421,26,26,667.6,80.97
instAD2,haversine,hybrid,1,2026-01-11,0.3,473,26,26,637.1,83.21
instAD2,haversine,hybrid,1,2026-01-11,0.3,526,26,26,635.3,98.95
instAD2,haversine,hybrid,1,2026-01-11,0.3,578,26,26,656.3,90.34
instAD2,haversine,hybrid,1,2026-01-11,0.3,631,26,26,632.6,84.38
instAD2,haversine,hybrid,1,2026-01-11,0.3,684,26,26,637.1,98.22
instAD2,haversine,hybrid,1,2026-01-11,0.3,736,26,26,665.3,102.3
instAD2,haversine,hybrid,1,2026-01-11,0.3,789,26,26,687.8,90.82
instAD2,haversine,hybrid,1,2026-01-11,0.3,842,26,26,635.0,77.57
instAD2,haversine,hybrid,1,2026-01-11,0.3,894,26,26,658.1,90.7
instAD2,haversine,hybrid,1,2026-01-11,0.3,947,26,26,635.0,86.65
instAD2,haversine,hybrid,1,2026-01-11,0.3,1000,26,26,681.2,95.73
instAD2,haversine,hybrid,126,2026-01-11,0.3,7,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,15,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,23,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,31,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,39,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,47,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,55,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,63,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,71,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,78,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,86,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,94,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,102,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,110,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,118,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,126,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,134,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,142,6,6,47.6,60.17
instAD2,haversine,hybrid,126,2026-01-11,0.3,150,6,6,47.6,60.17
instAD2,haversine,hybrid,150,2026-01-11,0.3,7,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,15,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,23,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,31,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,39,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,47,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,55,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,63,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,71,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,78,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,86,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,94,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,102,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,110,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,118,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,126,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,134,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,142,5,5,81.2,17.59
instAD2,haversine,hybrid,150,2026-01-11,0.3,150,5,5,81.2,17.59
instAD2,haversine,hybrid,844,2026-01-11,0.3,7,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,15,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,23,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,31,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,39,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,47,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,55,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,63,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,71,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,78,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,86,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,94,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,102,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,110,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,118,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,126,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,134,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,142,5,5,52.9,11.53
instAD2,haversine,hybrid,844,2026-01-11,0.3,150,5,5,52.9,11.53
instAD2,haversine,hybrid,830,2026-01-11,0.3,7,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,15,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,23,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,31,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,39,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,47,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,55,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,63,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,71,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,78,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,86,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,94,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,102,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,110,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,118,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,126,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,134,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,142,1,1,0.0,7.77
instAD2,haversine,hybrid,830,2026-01-11,0.3,150,1,1,0.0,7.77
instAD2,haversine,hybrid,1004,2026-01-11,0.3,52,24,24,558.9,116.38
instAD2,haversine,hybrid,1004,2026-01-11,0.3,105,24,24,659.4,110.83
instAD2,haversine,hybrid,1004,2026-01-11,0.3,157,24,24,627.7,127.37
instAD2,haversine,hybrid,1004,2026-01-11,0.3,210,24,24,689.4,120.98
instAD2,haversine,hybrid,1004,2026-01-11,0.3,263,24,24,588.9,123.27
instAD2,haversine,hybrid,1004,2026-01-11,0.3,315,24,24,595.8,122.25
instAD2,haversine,hybrid,1004,2026-01-11,0.3,368,24,24,618.9,121.13
instAD2,haversine,hybrid,1004,2026-01-11,0.3,421,24,24,632.3,108.75
instAD2,haversine,hybrid,1004,2026-01-11,0.3,473,24,24,591.2,105.9
instAD2,haversine,hybrid,1004,2026-01-11,0.3,526,24,24,680.0,120.38
instAD2,haversine,hybrid,1004,2026-01-11,0.3,578,24,24,532.4,125.38
instAD2,haversine,hybrid,1004,2026-01-11,0.3,631,24,24,602.3,113.85
instAD2,haversine,hybrid,1004,2026-01-11,0.3,684,24,24,590.3,134.28
instAD2,haversine,hybrid,1004,2026-01-11,0.3,736,24,24,565.8,95.14
instAD2,haversine,hybrid,1004,2026-01-11,0.3,789,24,24,712.4,114.03
instAD2,haversine,hybrid,1004,2026-01-11,0.3,842,24,24,622.4,96.22
instAD2,haversine,hybrid,1004,2026-01-11,0.3,894,24,24,558.9,112.48
instAD2,haversine,hybrid,1004,2026-01-11,0.3,947,24,24,529.2,134.4
instAD2,haversine,hybrid,1004,2026-01-11,0.3,1000,24,24,627.7,122.65
instAD2,haversine,hybrid,149,2026-01-05,0.4,68,73,73,1635.7,406.67
instAD2,haversine,hybrid,149,2026-01-05,0.4,136,73,73,1346.1,434.9
instAD2,haversine,hybrid,149,2026-01-05,0.4,205,73,73,1565.0,499.24
instAD2,haversine,hybrid,149,2026-01-05,0.4,273,73,73,1470.6,432.93
instAD2,haversine,hybrid,149,2026-01-05,0.4,342,73,73,1574.5,508.46
instAD2,haversine,hybrid,149,2026-01-05,0.4,410,73,73,1562.5,405.43
instAD2,haversine,hybrid,149,2026-01-05,0.4,478,73,73,1663.6,435.9
instAD2,haversine,hybrid,149,2026-01-05,0.4,547,73,73,1609.2,499.81
instAD2,haversine,hybrid,149,2026-01-05,0.4,615,73,73,1390.3,427.19
instAD2,haversine,hybrid,149,2026-01-05,0.4,684,73,73,1444.8,470.98
instAD2,haversine,hybrid,149,2026-01-05,0.4,752,73,73,1595.5,447.71
instAD2,haversine,hybrid,149,2026-01-05,0.4,821,73,73,1631.5,452.68
instAD2,haversine,hybrid,149,2026-01-05,0.4,889,73,73,1664.5,490.21
instAD2,haversine,hybrid,149,2026-01-05,0.4,957,73,73,1563.6,450.14
instAD2,haversine,hybrid,149,2026-01-05,0.4,1026,73,73,1510.8,495.29
instAD2,haversine,hybrid,149,2026-01-05,0.4,1094,73,73,1528.5,483.8
instAD2,haversine,hybrid,149,2026-01-05,0.4,1163,73,73,1572.8,512.25
instAD2,haversine,hybrid,149,2026-01-05,0.4,1231,73,73,1489.6,534.86
instAD2,haversine,hybrid,149,2026-01-05,0.4,1300,73,73,1502.5,405.7
instAD2,haversine,hybrid,1,2026-01-05,0.4,52,26,26,423.7,73.06
instAD2,haversine,hybrid,1,2026-01-05,0.4,105,26,26,424.0,76.89
instAD2,haversine,hybrid,1,2026-01-05,0.4,157,26,26,423.7,69.31
instAD2,haversine,hybrid,1,2026-01-05,0.4,210,26,26,454.0,77.43
instAD2,haversine,hybrid,1,2026-01-05,0.4,263,26,26,394.0,73.62
instAD2,haversine,hybrid,1,2026-01-05,0.4,315,26,26,424.0,78.98
instAD2,haversine,hybrid,1,2026-01-05,0.4,368,26,26,424.0,78.17
instAD2,haversine,hybrid,1,2026-01-05,0.4,421,26,26,423.7,72.14
instAD2,haversine,hybrid,1,2026-01-05,0.4,473,26,26,394.0,88.43
instAD2,haversine,hybrid,1,2026-01-05,0.4,526,26,26,394.0,83.76
instAD2,haversine,hybrid,1,2026-01-05,0.4,578,26,26,423.7,78.84
instAD2,haversine,hybrid,1,2026-01-05,0.4,631,26,26,394.0,85.54
instAD2,haversine,hybrid,1,2026-01-05,0.4,684,26,26,424.0,78.86
instAD2,haversine,hybrid,1,2026-01-05,0.4,736,26,26,423.7,65.83
instAD2,haversine,hybrid,1,2026-01-05,0.4,789,26,26,364.0,88.83
instAD2,haversine,hybrid,1,2026-01-05,0.4,842,26,26,453.7,72.01
instAD2,haversine,hybrid,1,2026-01-05,0.4,894,26,26,423.7,72.95
instAD2,haversine,hybrid,1,2026-01-05,0.4,947,26,26,423.7,73.92
instAD2,haversine,hybrid,1,2026-01-05,0.4,1000,26,26,424.0,78.11
instAD2,haversine,hybrid,126,2026-01-05,0.4,7,8,8,268.0,25.35
