instance,distance_method,optimization_variable,city,date,alpha,iteration,objective_value,vt_labors,extra_time,dist
instAD2,haversine,hybrid,1004,2026-01-06,0.6,1000,28,28,739.5,227.09
instAD2,haversine,hybrid,149,2026-01-07,0.6,68,79,79,1869.3,579.52
instAD2,haversine,hybrid,149,2026-01-07,0.6,136,79,79,1993.4,602.82
instAD2,haversine,hybrid,149,2026-01-07,0.6,205,79,79,2042.4,726.54
instAD2,haversine,hybrid,149,2026-01-07,0.6,273,79,79,1824.4,661.4
instAD2,haversine,hybrid,149,2026-01-07,0.6,342,79,79,1897.3,695.07
instAD2,haversine,hybrid,149,2026-01-07,0.6,410,79,79,1874.2,655.41
instAD2,haversine,hybrid,149,2026-01-07,0.6,478,79,79,1755.1,673.88
instAD2,haversine,hybrid,149,2026-01-07,0.6,547,79,79,1955.2,636.53
instAD2,haversine,hybrid,149,2026-01-07,0.6,615,79,79,1976.8,631.53
instAD2,haversine,hybrid,149,2026-01-07,0.6,684,79,79,2100.1,620.94
instAD2,haversine,hybrid,149,2026-01-07,0.6,752,79,79,1906.6,624.29
instAD2,haversine,hybrid,149,2026-01-07,0.6,821,79,79,1940.7,559.19
instAD2,haversine,hybrid,149,2026-01-07,0.6,889,79,79,1895.8,614.99
instAD2,haversine,hybrid,149,2026-01-07,0.6,957,79,79,1984.8,658.2
instAD2,haversine,hybrid,149,2026-01-07,0.6,1026,79,79,1995.2,700.96
instAD2,haversine,hybrid,149,2026-01-07,0.6,1094,79,79,1920.0,665.13
instAD2,haversine,hybrid,149,2026-01-07,0.6,1163,79,79,2039.9,646.28
instAD2,haversine,hybrid,149,2026-01-07,0.6,1231,79,79,1796.1,614.79
instAD2,haversine,hybrid,149,2026-01-07,0.6,1300,79,79,1931.9,617.15
instAD2,haversine,hybrid,1,2026-01-07,0.6,52,26,26,467.7,108.66
instAD2,haversine,hybrid,1,2026-01-07,0.6,105,26,26,561.6,118.08
instAD2,haversine,hybrid,1,2026-01-07,0.6,157,26,26,527.7,92.66
instAD2,haversine,hybrid,1,2026-01-07,0.6,210,26,26,557.7,113.85
instAD2,haversine,hybrid,1,2026-01-07,0.6,263,26,26,636.5,95.47
instAD2,haversine,hybrid,1,2026-01-07,0.6,315,26,26,557.7,103.36
instAD2,haversine,hybrid,1,2026-01-07,0.6,368,26,26,456.5,93.67
instAD2,haversine,hybrid,1,2026-01-07,0.6,421,26,26,543.9,116.69
instAD2,haversine,hybrid,1,2026-01-07,0.6,473,26,26,664.8,91.03
instAD2,haversine,hybrid,1,2026-01-07,0.6,526,26,26,467.7,108.23
instAD2,haversine,hybrid,1,2026-01-07,0.6,578,26,26,437.7,139.1
instAD2,haversine,hybrid,1,2026-01-07,0.6,631,26,26,617.7,105.58
instAD2,haversine,hybrid,1,2026-01-07,0.6,684,26,26,497.7,115.85
instAD2,haversine,hybrid,1,2026-01-07,0.6,736,26,26,437.7,107.24
instAD2,haversine,hybrid,1,2026-01-07,0.6,789,26,26,664.8,95.34
instAD2,haversine,hybrid,1,2026-01-07,0.6,842,26,26,514.8,122.7
instAD2,haversine,hybrid,1,2026-01-07,0.6,894,26,26,544.8,93.86
instAD2,haversine,hybrid,1,2026-01-07,0.6,947,26,26,527.7,115.22
instAD2,haversine,hybrid,1,2026-01-07,0.6,1000,26,26,527.7,125.07
instAD2,haversine,hybrid,126,2026-01-07,0.6,7,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,15,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,23,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,31,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,39,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,47,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,55,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,63,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,71,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,78,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,86,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,94,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,102,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,110,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,118,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,126,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,134,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,142,6,6,264.5,32.94
instAD2,haversine,hybrid,126,2026-01-07,0.6,150,6,6,264.5,32.94
instAD2,haversine,hybrid,150,2026-01-07,0.6,7,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,15,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,23,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,31,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,39,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,47,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,55,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,63,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,71,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,78,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,86,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,94,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,102,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,110,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,118,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,126,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,134,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,142,4,4,199.8,15.16
instAD2,haversine,hybrid,150,2026-01-07,0.6,150,4,4,199.8,15.16
instAD2,haversine,hybrid,844,2026-01-07,0.6,7,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,15,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,23,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,31,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,39,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,47,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,55,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,63,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,71,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,78,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,86,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,94,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,102,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,110,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,118,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,126,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,134,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,142,5,5,90.1,28.36
instAD2,haversine,hybrid,844,2026-01-07,0.6,150,5,5,90.1,28.36
instAD2,haversine,hybrid,830,2026-01-07,0.6,7,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,15,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,23,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,31,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,39,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,47,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,55,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,63,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,71,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,78,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,86,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,94,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,102,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,110,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,118,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,126,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,134,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,142,2,2,20.8,7.77
instAD2,haversine,hybrid,830,2026-01-07,0.6,150,2,2,20.8,7.77
instAD2,haversine,hybrid,1004,2026-01-07,0.6,52,28,28,532.0,156.97
instAD2,haversine,hybrid,1004,2026-01-07,0.6,105,28,28,526.2,166.25
instAD2,haversine,hybrid,1004,2026-01-07,0.6,157,28,28,582.2,154.32
instAD2,haversine,hybrid,1004,2026-01-07,0.6,210,28,28,589.0,137.44
instAD2,haversine,hybrid,1004,2026-01-07,0.6,263,28,28,612.2,165.98
instAD2,haversine,hybrid,1004,2026-01-07,0.6,315,28,28,589.0,143.32
instAD2,haversine,hybrid,1004,2026-01-07,0.6,368,28,28,682.0,153.6
instAD2,haversine,hybrid,1004,2026-01-07,0.6,421,28,28,555.0,148.17
instAD2,haversine,hybrid,1004,2026-01-07,0.6,473,28,28,625.8,173.2
instAD2,haversine,hybrid,1004,2026-01-07,0.6,526,28,28,616.2,166.07
instAD2,haversine,hybrid,1004,2026-01-07,0.6,578,28,28,558.2,150.47
instAD2,haversine,hybrid,1004,2026-01-07,0.6,631,28,28,605.2,149.93
instAD2,haversine,hybrid,1004,2026-01-07,0.6,684,28,28,558.2,155.78
instAD2,haversine,hybrid,1004,2026-01-07,0.6,736,28,28,557.1,182.35
instAD2,haversine,hybrid,1004,2026-01-07,0.6,789,28,28,586.2,158.47
instAD2,haversine,hybrid,1004,2026-01-07,0.6,842,28,28,615.0,146.74
instAD2,haversine,hybrid,1004,2026-01-07,0.6,894,28,28,529.0,157.6
instAD2,haversine,hybrid,1004,2026-01-07,0.6,947,28,28,616.2,174.3
instAD2,haversine,hybrid,1004,2026-01-07,0.6,1000,28,28,588.2,164.08
instAD2,haversine,hybrid,149,2026-01-08,0.6,68,67,67,1797.2,613.17
instAD2,haversine,hybrid,149,2026-01-08,0.6,136,67,67,1911.7,569.96
instAD2,haversine,hybrid,149,2026-01-08,0.6,205,67,67,1716.6,570.99
instAD2,haversine,hybrid,149,2026-01-08,0.6,273,67,67,1752.1,601.7
instAD2,haversine,hybrid,149,2026-01-08,0.6,342,67,67,1652.2,587.37
instAD2,haversine,hybrid,149,2026-01-08,0.6,410,67,67,1801.4,612.32
instAD2,haversine,hybrid,149,2026-01-08,0.6,478,67,67,1662.4,535.11
instAD2,haversine,hybrid,149,2026-01-08,0.6,547,67,67,1831.5,600.38
instAD2,haversine,hybrid,149,2026-01-08,0.6,615,67,67,1957.6,570.49
instAD2,haversine,hybrid,149,2026-01-08,0.6,684,67,67,1886.5,563.05
instAD2,haversine,hybrid,149,2026-01-08,0.6,752,67,67,1709.0,604.06
instAD2,haversine,hybrid,149,2026-01-08,0.6,821,67,67,1756.1,587.59
instAD2,haversine,hybrid,149,2026-01-08,0.6,889,67,67,1674.8,560.38
instAD2,haversine,hybrid,149,2026-01-08,0.6,957,67,67,1807.6,566.77
instAD2,haversine,hybrid,149,2026-01-08,0.6,1026,67,67,1904.0,569.03
instAD2,haversine,hybrid,149,2026-01-08,0.6,1094,67,67,1800.0,566.3
instAD2,haversine,hybrid,149,2026-01-08,0.6,1163,67,67,1694.0,578.64
instAD2,haversine,hybrid,149,2026-01-08,0.6,1231,67,67,1673.6,583.01
instAD2,haversine,hybrid,149,2026-01-08,0.6,1300,67,67,1808.5,570.3
instAD2,haversine,hybrid,1,2026-01-08,0.6,52,29,29,498.8,136.68
instAD2,haversine,hybrid,1,2026-01-08,0.6,105,29,29,535.3,159.7
instAD2,haversine,hybrid,1,2026-01-08,0.6,157,29,29,531.2,129.25
instAD2,haversine,hybrid,1,2026-01-08,0.6,210,29,29,489.0,124.14
instAD2,haversine,hybrid,1,2026-01-08,0.6,263,29,29,485.3,128.01
instAD2,haversine,hybrid,1,2026-01-08,0.6,315,29,29,441.9,145.41
instAD2,haversine,hybrid,1,2026-01-08,0.6,368,29,29,576.4,131.59
instAD2,haversine,hybrid,1,2026-01-08,0.6,421,29,29,460.2,133.18
instAD2,haversine,hybrid,1,2026-01-08,0.6,473,29,29,540.4,127.31
instAD2,haversine,hybrid,1,2026-01-08,0.6,526,29,29,441.2,145.5
instAD2,haversine,hybrid,1,2026-01-08,0.6,578,29,29,481.9,157.6
instAD2,haversine,hybrid,1,2026-01-08,0.6,631,29,29,568.0,137.49
instAD2,haversine,hybrid,1,2026-01-08,0.6,684,29,29,465.5,141.08
instAD2,haversine,hybrid,1,2026-01-08,0.6,736,29,29,504.6,138.47
instAD2,haversine,hybrid,1,2026-01-08,0.6,789,29,29,546.2,140.83
instAD2,haversine,hybrid,1,2026-01-08,0.6,842,29,29,479.5,148.98
instAD2,haversine,hybrid,1,2026-01-08,0.6,894,29,29,441.2,151.36
instAD2,haversine,hybrid,1,2026-01-08,0.6,947,29,29,576.1,136.28
instAD2,haversine,hybrid,1,2026-01-08,0.6,1000,29,29,603.2,132.86
instAD2,haversine,hybrid,126,2026-01-08,0.6,7,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,15,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,23,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,31,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,39,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,47,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,55,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,63,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,71,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,78,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,86,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,94,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,102,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,110,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,118,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,126,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,134,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,142,7,7,139.7,26.48
instAD2,haversine,hybrid,126,2026-01-08,0.6,150,7,7,139.7,26.48
instAD2,haversine,hybrid,150,2026-01-08,0.6,7,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,15,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,23,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,31,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,39,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,47,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,55,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,63,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,71,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,78,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,86,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,94,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,102,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,110,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,118,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,126,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,134,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,142,5,5,112.6,20.7
instAD2,haversine,hybrid,150,2026-01-08,0.6,150,5,5,112.6,20.7
instAD2,haversine,hybrid,844,2026-01-08,0.6,7,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,15,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,23,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,31,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,39,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,47,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,55,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,63,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,71,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,78,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,86,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,94,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,102,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,110,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,118,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,126,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,134,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,142,5,5,120.0,24.94
instAD2,haversine,hybrid,844,2026-01-08,0.6,150,5,5,120.0,24.94
instAD2,haversine,hybrid,830,2026-01-08,0.6,7,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,15,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,23,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,31,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,39,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,47,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,55,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,63,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,71,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,78,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,86,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,94,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,102,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,110,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,118,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,126,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,134,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,142,3,3,0.0,11.09
instAD2,haversine,hybrid,830,2026-01-08,0.6,150,3,3,0.0,11.09
instAD2,haversine,hybrid,1004,2026-01-08,0.6,52,30,30,1034.2,253.4
instAD2,haversine,hybrid,1004,2026-01-08,0.6,105,30,30,974.2,292.83
instAD2,haversine,hybrid,1004,2026-01-08,0.6,157,30,30,1004.2,273.62
instAD2,haversine,hybrid,1004,2026-01-08,0.6,210,30,30,978.0,289.21
instAD2,haversine,hybrid,1004,2026-01-08,0.6,263,30,30,974.2,276.75
instAD2,haversine,hybrid,1004,2026-01-08,0.6,315,30,30,943.2,270.68
instAD2,haversine,hybrid,1004,2026-01-08,0.6,368,30,30,883.2,250.65
instAD2,haversine,hybrid,1004,2026-01-08,0.6,421,30,30,943.2,265.49
instAD2,haversine,hybrid,1004,2026-01-08,0.6,473,30,30,943.2,236.0
instAD2,haversine,hybrid,1004,2026-01-08,0.6,526,30,30,1008.0,264.01
instAD2,haversine,hybrid,1004,2026-01-08,0.6,578,30,30,1033.2,273.39
instAD2,haversine,hybrid,1004,2026-01-08,0.6,631,30,30,978.0,294.11
instAD2,haversine,hybrid,1004,2026-01-08,0.6,684,30,30,884.2,263.54
instAD2,haversine,hybrid,1004,2026-01-08,0.6,736,30,30,948.0,248.67
instAD2,haversine,hybrid,1004,2026-01-08,0.6,789,30,30,1008.0,264.64
instAD2,haversine,hybrid,1004,2026-01-08,0.6,842,30,30,1008.0,291.23
instAD2,haversine,hybrid,1004,2026-01-08,0.6,894,30,30,943.2,250.68
instAD2,haversine,hybrid,1004,2026-01-08,0.6,947,30,30,1037.0,261.94
instAD2,haversine,hybrid,1004,2026-01-08,0.6,1000,30,30,1037.0,283.44
instAD2,haversine,hybrid,149,2026-01-09,0.6,68,75,75,1905.4,780.57
instAD2,haversine,hybrid,149,2026-01-09,0.6,136,75,75,2032.8,741.89
instAD2,haversine,hybrid,149,2026-01-09,0.6,205,75,75,1964.9,745.8
instAD2,haversine,hybrid,149,2026-01-09,0.6,273,75,75,2037.0,772.62
instAD2,haversine,hybrid,149,2026-01-09,0.6,342,75,75,1980.4,725.12
instAD2,haversine,hybrid,149,2026-01-09,0.6,410,75,75,2027.4,720.1
instAD2,haversine,hybrid,149,2026-01-09,0.6,478,75,75,2044.6,782.62
instAD2,haversine,hybrid,149,2026-01-09,0.6,547,75,75,1921.6,703.2
instAD2,haversine,hybrid,149,2026-01-09,0.6,615,75,75,1927.0,740.21
instAD2,haversine,hybrid,149,2026-01-09,0.6,684,75,75,1968.2,770.67
instAD2,haversine,hybrid,149,2026-01-09,0.6,752,75,75,1957.0,775.14
instAD2,haversine,hybrid,149,2026-01-09,0.6,821,75,75,1895.8,681.21
instAD2,haversine,hybrid,149,2026-01-09,0.6,889,75,75,2146.5,699.89
instAD2,haversine,hybrid,149,2026-01-09,0.6,957,75,75,2039.1,782.03
instAD2,haversine,hybrid,149,2026-01-09,0.6,1026,75,75,2196.1,786.47
instAD2,haversine,hybrid,149,2026-01-09,0.6,1094,75,75,1901.1,741.07
instAD2,haversine,hybrid,149,2026-01-09,0.6,1163,75,75,2097.7,725.45
instAD2,haversine,hybrid,149,2026-01-09,0.6,1231,75,75,1947.3,689.53
instAD2,haversine,hybrid,149,2026-01-09,0.6,1300,75,75,1930.1,758.76
instAD2,haversine,hybrid,1,2026-01-09,0.6,52,27,27,521.1,142.75
instAD2,haversine,hybrid,1,2026-01-09,0.6,105,27,27,539.0,150.72
instAD2,haversine,hybrid,1,2026-01-09,0.6,157,27,27,585.6,154.37
instAD2,haversine,hybrid,1,2026-01-09,0.6,210,27,27,551.0,150.78
instAD2,haversine,hybrid,1,2026-01-09,0.6,263,27,27,574.3,143.65
instAD2,haversine,hybrid,1,2026-01-09,0.6,315,27,27,474.7,120.85
instAD2,haversine,hybrid,1,2026-01-09,0.6,368,27,27,512.0,146.89
instAD2,haversine,hybrid,1,2026-01-09,0.6,421,27,27,574.7,127.25
instAD2,haversine,hybrid,1,2026-01-09,0.6,473,27,27,554.6,177.45
instAD2,haversine,hybrid,1,2026-01-09,0.6,526,27,27,475.8,147.38
instAD2,haversine,hybrid,1,2026-01-09,0.6,578,27,27,580.7,137.95
instAD2,haversine,hybrid,1,2026-01-09,0.6,631,27,27,582.0,150.55
instAD2,haversine,hybrid,1,2026-01-09,0.6,684,27,27,485.8,119.73
instAD2,haversine,hybrid,1,2026-01-09,0.6,736,27,27,431.0,147.19
instAD2,haversine,hybrid,1,2026-01-09,0.6,789,27,27,519.5,129.2
instAD2,haversine,hybrid,1,2026-01-09,0.6,842,27,27,590.7,175.22
instAD2,haversine,hybrid,1,2026-01-09,0.6,894,27,27,605.8,146.06
instAD2,haversine,hybrid,1,2026-01-09,0.6,947,27,27,484.7,119.49
instAD2,haversine,hybrid,1,2026-01-09,0.6,1000,27,27,500.3,140.64
instAD2,haversine,hybrid,126,2026-01-09,0.6,7,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,15,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,23,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,31,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,39,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,47,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,55,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,63,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,71,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,78,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,86,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,94,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,102,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,110,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,118,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,126,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,134,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,142,8,8,0.0,62.56
instAD2,haversine,hybrid,126,2026-01-09,0.6,150,8,8,0.0,62.56
instAD2,haversine,hybrid,150,2026-01-09,0.6,7,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,15,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,23,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,31,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,39,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,47,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,55,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,63,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,71,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,78,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,86,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,94,8,8,139.8,31.33
instAD2,haversine,hybrid,150,2026-01-09,0.6,102,8,8,139.8,31.33
